id,x animation,y animation,z animation,x simulation, y simulation,z simulation,vitesse animation,EC animation,ECA animation,EP animation,vitesse simulation,EC simulation,ECA simulation,EP simulation,travail,erreur
head,0,2.676,0,0,2.92378,0,3,44.604,0,-259.94,1.14333,6.47854,0,-259.94,-62.194,0.603848
head,0,2.328,0,0.000246556,2.37078,0,2.99999,44.6037,0,-226.136,0.0148758,0.00109671,0,-226.136,-48.7583,1.77977
head,0,1.977,0,0.00446665,2.34138,-0.0110687,2.99999,44.6038,0,-192.041,0.208229,0.21489,0,-192.041,-79.7839,1.19908
head,0,1.623,0,0.0342938,2.28199,-0.0168963,3,44.604,0,-157.654,0.395269,0.774312,0,-157.654,-107.843,0.952772
head,0,1.275,0,0.0626711,2.20627,-0.0139997,2.99999,44.6037,0,-123.85,0.660743,2.16369,0,-123.85,-132.902,0.856907
head,0,0.924,0,0.011339,2.16816,-0.0113436,3.00001,44.6042,0,-89.7551,0.277236,0.380918,0,-89.7551,-165.078,0.739669
head,0,0.573,0,0.0117895,2.10946,-0.0076005,3.00001,44.6042,0,-55.6598,0.238328,0.281501,0,-55.6598,-193.571,0.645592
head,0,0.222,0,0.00953529,2.05183,-0.00343484,2.99999,44.6038,0,-21.5646,0.195316,0.189063,0,-21.5646,-222.16,0.574629
head,0.265081,0.1573,0.0995511,-0.00413133,2.01648,-0.000514311,7.90039,309.334,0,-15.2798,0.104133,0.0537416,0,-15.2798,-489.877,0.519883
head,1.01506,0.602345,0.381208,1.01937,2.2494,0.382827,7.90039,309.334,0,-58.5104,7.41285,272.334,0,-58.5104,-196.992,1.2156
head,1.77151,1.05123,0.665293,1.76936,2.31435,0.664484,7.90038,309.334,0,-102.114,7.41285,272.334,0,-102.114,-159.697,1.78247
head,2.52796,1.50011,0.949378,2.52581,2.40036,0.948568,7.90037,309.333,0,-145.717,7.41284,272.333,0,-145.717,-124.448,2.25185
head,3.29088,1.95283,1.23589,3.28226,2.50441,1.23265,7.90039,309.334,0,-189.693,7.41284,272.333,0,-189.693,-90.5808,2.64598
head,4.04086,2.39787,1.51755,4.04517,2.63866,1.51917,7.90039,309.335,0,-232.923,7.41285,272.334,0,-232.923,-60.3906,2.97988
head,4.79731,2.84675,1.80163,4.79516,2.76925,1.80082,7.90038,309.334,0,-276.527,7.41285,272.334,0,-276.527,-29.4713,3.26659
head,5.54729,3.2918,2.08329,5.5516,3.21813,2.08491,7.90038,309.334,0,-319.757,7.41284,272.333,0,-319.757,-29.8448,3.51359
head,6.31021,3.74451,2.3698,6.30159,3.66318,2.36656,7.90039,309.334,0,-363.733,7.41284,272.333,0,-363.733,-29.1001,3.7291
head,6.46538,4.45534,2.42808,7.0645,4.11589,2.65308,6.87501,234.249,0,-432.781,7.41285,272.334,0,-432.781,71.0581,3.91665
head,6.46538,5.25972,2.42808,6.46538,5.1812,2.42808,6.87498,234.247,0,-510.916,5.73167,162.815,0,-510.916,-63.8057,4.01131
head,6.46538,6.06409,2.42808,6.46538,5.98558,2.42808,6.87501,234.249,0,-589.052,5.73165,162.814,0,-589.052,-63.8086,4.09501
head,6.46538,6.86847,2.42808,6.46538,6.78995,2.42808,6.87501,234.249,0,-667.187,5.73167,162.815,0,-667.187,-63.8074,4.16902
head,6.46538,7.67972,2.42808,6.46538,7.59433,2.42808,6.87498,234.247,0,-745.989,5.73167,162.815,0,-745.989,-63.1378,4.23522
head,6.46538,8.48409,2.42808,6.46538,8.40558,2.42808,7.30467,264.443,0,-824.124,5.73165,162.814,0,-824.124,-94.0028,4.29338
head,6.46538,9.28159,2.42808,6.46538,9.26008,2.42808,6.87504,234.251,0,-901.592,6.16133,188.14,0,-901.592,-44.0216,4.3632
head,6.46538,10.086,2.42808,6.46538,10.0075,2.42808,6.87498,234.247,0,-979.727,5.7317,162.817,0,-979.727,-63.8045,4.40901
