id,x animation,y animation,z animation,x simulation, y simulation,z simulation,vitesse animation,EC animation,ECA animation,EP animation,vitesse simulation,EC simulation,ECA simulation,EP simulation,travail,erreur
head,0,2.697,0,0,2.95917,0,3.00002,44.6046,0,-261.98,0.816667,3.30538,0,-261.98,-66.7655,0.182506
head,0,2.322,0,0.000849173,2.37821,0.00105589,2.99999,44.6038,0,-225.554,0.128351,0.0816457,0,-225.554,-49.9827,1.64771
head,0,1.974,0,0.00499892,2.33907,-0.0101865,3.00001,44.6042,0,-191.75,0.199876,0.197994,0,-191.75,-79.8682,1.09045
head,0,1.623,0,0.0345814,2.28136,-0.0169191,3,44.604,0,-157.654,0.397285,0.78223,0,-157.654,-107.773,0.863273
head,0,1.275,0,0.0626711,2.20627,-0.0139997,2.99999,44.6038,0,-123.85,0.660742,2.16369,0,-123.85,-132.902,0.783015
head,0,0.921,0,0.011339,2.16816,-0.0113436,3.00001,44.6042,0,-89.4637,0.277236,0.380918,0,-89.4637,-165.369,0.675916
head,0,0.57,0,0.0118044,2.10886,-0.00757991,3.00001,44.6042,0,-55.3684,0.238322,0.281488,0,-55.3684,-193.803,0.588926
head,0,0.222,0,0.00953768,2.05136,-0.0034162,2.99999,44.6037,0,-21.5646,0.195315,0.189062,0,-21.5646,-222.114,0.523614
head,0.271546,0.161137,0.101979,-0.00413132,2.01648,-0.000514315,7.90039,309.334,0,-15.6525,0.104132,0.0537407,0,-15.6525,-489.504,0.47355
head,1.02799,0.610018,0.386064,1.02584,2.24959,0.385255,7.90038,309.334,0,-59.2557,7.41285,272.334,0,-59.2557,-196.264,1.1842
head,1.77798,1.05506,0.667721,1.78229,2.31535,0.669339,7.90039,309.334,0,-102.486,7.41284,272.333,0,-102.486,-159.422,1.76139
head,2.53443,1.50394,0.951806,2.53227,2.4013,0.950997,7.90039,309.334,0,-146.09,7.41285,272.334,0,-146.09,-124.168,2.23831
head,3.29088,1.95283,1.23589,3.28872,2.50523,1.23508,7.90039,309.334,0,-189.693,7.41285,272.334,0,-189.693,-90.659,2.63783
head,4.04733,2.40171,1.51998,4.04517,2.63866,1.51917,7.90038,309.334,0,-233.296,7.41285,272.334,0,-233.296,-60.0168,2.9764
head,4.81024,2.85443,1.80649,4.80162,2.77309,1.80325,8.36512,346.797,0,-277.272,7.41284,272.333,0,-277.272,-66.5628,3.26623
head,5.56023,3.29947,2.08815,5.60891,3.25214,2.10643,7.9004,309.335,0,-320.503,7.87359,307.239,0,-320.503,2.50214,3.54471
head,6.31021,3.74451,2.3698,6.31452,3.67085,2.37142,7.90039,309.335,0,-363.733,7.41286,272.334,0,-363.733,-29.8449,3.75948
head,6.46538,4.46909,2.42808,7.0645,4.1159,2.65308,6.87501,234.249,0,-434.117,7.41285,272.334,0,-434.117,72.3936,3.94696
head,6.46538,5.27347,2.42808,6.46538,5.19496,2.42808,7.30467,264.443,0,-512.252,5.73168,162.815,0,-512.252,-94.0016,4.04024
head,6.46538,6.07097,2.42808,6.46538,6.04946,2.42808,6.87501,234.249,0,-589.719,6.16133,188.14,0,-589.719,-44.0197,4.14443
head,6.46538,6.87534,2.42808,6.46538,6.79683,2.42808,6.87501,234.249,0,-667.854,5.73167,162.815,0,-667.854,-63.8075,4.2168
head,6.46538,7.68659,2.42808,6.46538,7.60121,2.42808,7.30467,264.443,0,-746.657,5.73168,162.815,0,-746.657,-93.3337,4.28073
head,6.46538,8.48409,2.42808,6.46538,8.46258,2.42808,6.87492,234.243,0,-824.124,6.16133,188.14,0,-824.124,-44.0136,4.35623
head,6.46538,9.28847,2.42808,6.46538,9.20994,2.42808,6.87498,234.247,0,-902.26,5.73159,162.81,0,-902.26,-63.8099,4.40588
head,6.46538,10.0928,2.42808,6.46538,10.0143,2.42808,7.30473,264.447,0,-980.395,5.73165,162.814,0,-980.395,-94.007,4.44972
