id,x animation,y animation,z animation,x simulation, y simulation,z simulation,vitesse animation,EC animation,ECA animation,EP animation,vitesse simulation,EC simulation,ECA simulation,EP simulation,travail,erreur
head,0,2.619,0,0,2.95917,0,3,44.604,0,-254.403,0.816667,3.30538,0,-254.403,-74.3416,0.34238
head,0,2.268,0,-0.00024753,2.37067,0.000143555,2.99999,44.6038,0,-220.308,0.121702,0.0734048,0,-220.308,-54.5039,1.54847
head,0,1.92,0,0.00705849,2.33474,-0.0172431,3,44.604,0,-186.504,0.25022,0.310296,0,-186.504,-84.581,1.00332
head,0,1.569,0,0.0396481,2.26964,-0.0173519,3,44.604,0,-152.409,0.433919,0.933142,0,-152.409,-111.729,0.802866
head,0,1.218,0,0.0659771,2.19231,-0.0140548,2.99999,44.6038,0,-118.314,0.69357,2.38403,0,-118.314,-136.862,0.739406
head,0,0.87,0,0.00930862,2.1663,-0.008406,2.99999,44.6038,0,-84.5097,0.224536,0.249864,0,-84.5097,-170.273,0.622833
head,0,0.519,0,0.00359574,2.10342,-0.00382612,2.99999,44.6038,0,-50.4144,0.143981,0.102741,0,-50.4144,-198.408,0.540339
head,0,0.165,0,0.0095668,2.04346,-0.00309743,3.18751,50.354,0,-16.0277,0.19551,0.189439,0,-16.0277,-232.633,0.479756
head,0.387923,0.230196,0.145685,0.00853053,1.99308,-0.000254882,7.90039,309.334,0,-22.3606,0.158074,0.123838,0,-22.3606,-480.453,0.43485
head,1.14437,0.679077,0.429769,1.14222,2.26951,0.42896,7.90038,309.334,0,-65.9639,7.41285,272.334,0,-65.9639,-191.492,1.15941
head,1.90082,1.12796,0.713854,1.89867,2.30561,0.713045,8.39415,349.209,0,-109.567,7.41284,272.334,0,-109.567,-191.27,1.74621
head,2.6508,1.573,0.995511,2.70226,2.44257,1.01483,7.90039,309.334,0,-152.798,7.90239,309.491,0,-152.798,-84.3115,2.27141
head,3.40725,2.02188,1.2796,3.4051,2.52303,1.27879,7.9004,309.336,0,-196.401,7.41285,272.334,0,-196.401,-85.6817,2.67211
head,4.1637,2.47077,1.56368,4.16155,2.65676,1.56287,7.90042,309.337,0,-240.004,7.41286,272.335,0,-240.004,-55.0684,3.01122
head,5.03006,2.98487,1.88904,5.02576,2.88431,1.88742,7.90039,309.334,0,-289.943,7.35511,268.108,0,-289.943,-31.4588,3.33649
head,5.78651,3.43375,2.17313,5.78436,3.35625,2.17232,8.39414,349.208,0,-333.546,7.41285,272.334,0,-333.546,-69.3453,3.58049
head,6.46538,3.90534,2.42808,6.58795,3.83311,2.47411,6.29319,196.279,0,-379.356,7.90237,309.49,0,-379.356,120.228,3.82122
head,6.46538,4.70972,2.42808,6.74824,4.49827,2.5343,6.87501,234.249,0,-457.491,5.2722,137.758,0,-457.491,-75.9523,3.89878
head,6.46538,5.51409,2.42808,6.46538,5.43558,2.42808,6.87501,234.249,0,-535.626,5.73168,162.815,0,-535.626,-63.8075,3.99463
head,6.46538,6.31159,2.42808,6.46538,6.23996,2.42808,6.87498,234.247,0,-613.093,5.73168,162.815,0,-613.093,-64.4732,4.07907
head,6.46538,7.11597,2.42808,6.46538,7.03745,2.42808,6.87501,234.249,0,-691.228,5.73164,162.813,0,-691.228,-63.8089,4.15386
head,6.46538,7.92034,2.42808,6.46538,7.84183,2.42808,6.87498,234.247,0,-769.363,5.73168,162.815,0,-769.363,-63.8056,4.22045
head,6.46538,8.71784,2.42808,6.46538,8.6462,2.42808,6.87498,234.247,0,-846.83,5.73165,162.814,0,-846.83,-64.4744,4.27913
head,6.46538,9.52222,2.42808,6.46538,9.4437,2.42808,6.87504,234.251,0,-924.966,5.73164,162.813,0,-924.966,-63.8109,4.33179
head,6.46538,10.3335,2.42808,6.46538,10.2481,2.42808,6.87498,234.247,0,-1003.77,5.7317,162.817,0,-1003.77,-63.1368,4.37888
head,6.46538,11.1241,2.42808,6.46538,11.0593,2.42808,6.87492,234.243,0,-1080.57,5.73165,162.814,0,-1080.57,-65.1383,4.41999
head,6.46538,11.9285,2.42808,6.46538,11.8499,2.42808,6.87504,234.251,0,-1158.7,5.73159,162.81,0,-1158.7,-63.8135,4.45706
head,6.46538,12.7328,2.42808,6.46538,12.6543,2.42808,6.87498,234.247,0,-1236.84,5.7317,162.817,0,-1236.84,-63.8044,4.48999
head,6.46538,13.5303,2.42808,6.46538,13.4587,2.42808,6.87492,234.243,0,-1314.31,5.73165,162.814,0,-1314.31,-64.4706,4.51863
head,6.46538,14.3347,2.42808,6.46538,14.2562,2.42808,6.87498,234.247,0,-1392.44,5.73159,162.81,0,-1392.44,-63.8097,4.54443
head,6.46538,15.1322,2.42808,6.46538,15.0606,2.42808,6.87492,234.243,0,-1469.91,5.73165,162.814,0,-1469.91,-64.4707,4.56661
head,6.46538,15.9366,2.42808,6.46538,15.8581,2.42808,6.87504,234.251,0,-1548.04,5.73159,162.81,0,-1548.04,-63.8135,4.58657
head,6.46538,16.7478,2.42808,6.46538,16.6625,2.42808,6.87493,234.244,0,-1626.85,5.7317,162.817,0,-1626.85,-63.1333,4.60423
head,6.46538,17.5453,2.42808,6.46538,17.4737,2.42808,6.87504,234.251,0,-1704.31,5.7316,162.811,0,-1704.31,-64.4807,4.61898
head,6.46538,18.3428,2.42808,6.46538,18.2712,2.42808,6.87498,234.247,0,-1781.78,5.7317,162.817,0,-1781.78,-64.4725,4.63131
head,6.46538,19.1472,2.42808,6.46538,19.0687,2.42808,6.87504,234.251,0,-1859.92,5.73165,162.814,0,-1859.92,-63.8105,4.64223
head,6.46538,19.9516,2.42808,6.46538,19.8731,2.42808,6.87509,234.255,0,-1938.05,5.7317,162.817,0,-1938.05,-63.8121,4.65137
head,6.46538,20.7491,2.42808,6.46538,20.6775,2.42808,6.87504,234.251,0,-2015.52,5.73176,162.82,0,-2015.52,-64.4734,4.65822
head,6.46538,21.5535,2.42808,6.46538,21.475,2.42808,6.87492,234.243,0,-2093.65,5.7317,162.817,0,-2093.65,-63.8003,4.66384
head,6.46538,22.3578,2.42808,6.46538,22.2793,2.42808,6.87498,234.247,0,-2171.79,5.73159,162.81,0,-2171.79,-63.8099,4.66801
head,6.46538,23.1622,2.42808,6.46538,23.0837,2.42808,6.87509,234.255,0,-2249.92,5.73165,162.814,0,-2249.92,-63.8144,4.67115
head,6.46538,23.9666,2.42808,6.46538,23.8881,2.42808,6.87492,234.243,0,-2328.06,5.73176,162.82,0,-2328.06,-63.7976,4.67269
