id,x animation,y animation,z animation,x simulation, y simulation,z simulation,vitesse animation,EC animation,ECA animation,EP animation,vitesse simulation,EC simulation,ECA simulation,EP simulation,travail,erreur
head,0,2.604,0,0,2.95917,0,3,44.604,0,-252.946,0.816667,3.30538,0,-252.946,-75.7987,0.338495
head,0,2.259,0,-0.000353313,2.37709,-5.57227e-05,2.99999,44.6037,0,-219.434,0.00486919,0.000117502,0,-219.434,-56.0742,1.26037
head,0,1.905,0,0.0078014,2.33304,-0.0176876,3,44.604,0,-185.047,0.261213,0.338158,0,-185.047,-85.8448,0.823552
head,0,1.551,0,0.0410132,2.2663,-0.0174798,3.2,50.7494,0,-150.66,0.444117,0.977522,0,-150.66,-119.254,0.67435
head,0,1.2,0,0.0712286,2.18458,-0.0138385,3,44.604,0,-116.565,0.747121,2.76639,0,-116.565,-137.477,0.649355
head,0,0.852,0,0.00942804,2.16289,-0.00832935,2.99999,44.6038,0,-82.7612,0.224769,0.250384,0,-82.7612,-171.69,0.548729
head,0,0.501,0,0.000157228,2.10212,-0.0018645,3.18751,50.354,0,-48.6659,0.105648,0.055316,0,-48.6659,-205.828,0.475346
head,0,0.153,0,0.00957131,2.04069,-0.00298423,3.00001,44.6042,0,-14.862,0.195677,0.189763,0,-14.862,-227.78,0.423261
head,0.413784,0.245542,0.155397,0.00852047,1.99282,-0.000261829,7.90039,309.334,0,-23.8514,0.160217,0.127217,0,-23.8514,-478.933,0.384143
head,1.17023,0.694423,0.439482,1.16808,2.27122,0.438672,7.90038,309.334,0,-67.4546,7.41285,272.334,0,-67.4546,-190.167,1.11381
head,1.93315,1.14714,0.725995,1.92453,2.3096,0.722757,8.36512,346.797,0,-111.431,7.41284,272.333,0,-111.431,-187.382,1.70471
head,2.6896,1.59602,1.01008,2.73181,2.44582,1.02593,7.90039,309.334,0,-155.034,7.87359,307.239,0,-155.034,-84.6425,2.23082
head,3.43958,2.04107,1.29174,3.44389,2.52278,1.29336,7.9004,309.336,0,-198.264,7.41285,272.334,0,-198.264,-83.7944,2.63421
