id,x animation,y animation,z animation,x simulation, y simulation,z simulation,vitesse animation,EC animation,ECA animation,EP animation,vitesse simulation,EC simulation,ECA simulation,EP simulation,travail,erreur
head,0,2.637,0,0,2.95917,0,3,44.604,0,-256.152,0.816667,3.30538,0,-256.152,-72.5931,0.408992
head,0,2.289,0,-6.21064e-05,2.35849,0.000333589,2.99999,44.6038,0,-222.348,0.328649,0.535298,0,-222.348,-50.8185,1.6001
head,0,1.941,0,0.00590256,2.33866,-0.0161127,3,44.604,0,-188.544,0.22654,0.254343,0,-188.544,-82.9773,1.02905
head,0,1.587,0,0.037704,2.27425,-0.0171785,3,44.604,0,-154.157,0.419626,0.872682,0,-154.157,-110.489,0.817413
head,0,1.233,0,0.06489,2.19703,-0.014033,3.18749,50.3535,0,-119.771,0.682791,2.3105,0,-119.771,-141.686,0.748874
head,0,0.882,0,0.00943792,2.1697,-0.00923655,3.00001,44.6042,0,-85.6754,0.231342,0.265241,0,-85.6754,-169.423,0.631132
head,0,0.534,0,0.00795555,2.10372,-0.00455705,3.00001,44.6042,0,-51.8715,0.187095,0.173483,0,-51.8715,-196.909,0.549367
head,0,0.183,0,0.00956054,2.04578,-0.00319153,2.99999,44.6037,0,-17.7762,0.195412,0.189249,0,-17.7762,-225.36,0.487689
head,0.355596,0.211013,0.133544,0.00877288,1.99442,-0.000269633,7.90039,309.334,0,-20.4973,0.158073,0.123835,0,-20.4973,-482.447,0.442718
head,1.11205,0.659894,0.417629,1.10989,2.26739,0.41682,8.39416,349.21,0,-64.1005,7.41285,272.334,0,-64.1005,-233.025,1.16632
head,1.86849,1.10878,0.701714,1.91348,2.32463,0.71861,7.90039,309.334,0,-107.704,7.90239,309.492,0,-107.704,-117.948,1.79822
head,2.62494,1.55766,0.985799,2.62279,2.41449,0.984989,7.90037,309.333,0,-151.307,7.41285,272.334,0,-151.307,-120.23,2.27714
head,3.38786,2.01037,1.27231,3.37924,2.51794,1.26907,7.90037,309.333,0,-195.283,7.41284,272.333,0,-195.283,-86.3038,2.67782
head,4.14431,2.45926,1.5564,4.14215,2.65389,1.55559,7.90038,309.334,0,-238.886,7.41283,272.332,0,-238.886,-55.9074,3.01605
head,5.0042,2.96952,1.87933,5.00636,2.8728,1.88014,7.90038,309.334,0,-288.452,7.35508,268.106,0,-288.452,-31.8329,3.34059
head,5.76712,3.42224,2.16584,5.7585,3.3409,2.16261,8.39417,349.21,0,-332.428,7.41284,272.333,0,-332.428,-68.9758,3.58462
head,6.46538,3.88472,2.42808,6.56855,3.8216,2.46683,6.4636,207.052,0,-377.352,7.9024,309.492,0,-377.352,108.571,3.82499
head,6.46538,4.68909,2.42808,6.88967,4.41119,2.58742,6.87501,234.249,0,-455.487,5.59219,154.987,0,-455.487,-52.2666,3.9166
head,6.46538,5.50034,2.42808,6.46538,5.41495,2.42808,6.87501,234.249,0,-534.29,5.73167,162.815,0,-534.29,-63.1396,4.01155
head,6.46538,6.29784,2.42808,6.46538,6.22621,2.42808,6.87498,234.247,0,-611.757,5.73168,162.815,0,-611.757,-64.4735,4.09493
head,6.46538,7.10909,2.42808,6.46538,7.0237,2.42808,6.87501,234.249,0,-690.56,5.73165,162.814,0,-690.56,-63.1409,4.16938
head,6.46538,7.91347,2.42808,6.46538,7.83496,2.42808,6.87501,234.249,0,-768.695,5.73168,162.815,0,-768.695,-63.8075,4.23528
head,6.46538,8.71784,2.42808,6.46538,8.63933,2.42808,6.87498,234.247,0,-846.83,5.73168,162.815,0,-846.83,-63.8056,4.29332
head,6.46538,9.52222,2.42808,6.46538,9.4437,2.42808,6.87504,234.251,0,-924.966,5.73165,162.814,0,-924.966,-63.8107,4.34489
head,6.46538,10.3266,2.42808,6.46538,10.2481,2.42808,6.87498,234.247,0,-1003.1,5.7317,162.817,0,-1003.1,-63.8045,4.39123
