id,x animation,y animation,z animation,x simulation, y simulation,z simulation,vitesse animation,EC animation,ECA animation,EP animation,vitesse simulation,EC simulation,ECA simulation,EP simulation,travail,erreur
head,0,2.664,0,0,2.95917,0,3.00001,44.6042,0,-258.775,0.816667,3.30538,0,-258.775,-69.9706,0.313715
head,0,2.259,0,0.000301361,2.3766,0.000583089,2.99999,44.6037,0,-219.434,0.0982889,0.0478784,0,-219.434,-55.9795,1.53555
head,0,1.905,0,0.0078014,2.33304,-0.0176876,3.00001,44.6042,0,-185.047,0.261213,0.338158,0,-185.047,-85.845,0.9975
head,0,1.554,0,0.0410133,2.2663,-0.0174798,3,44.604,0,-150.952,0.444118,0.977525,0,-150.952,-112.817,0.802107
head,0,1.206,0,0.0668733,2.18834,-0.0140755,2.99999,44.6037,0,-117.148,0.702429,2.44532,0,-117.148,-137.581,0.740588
head,0,0.855,0,0.00938727,2.16402,-0.00835351,2.99999,44.6037,0,-83.0527,0.224666,0.250154,0,-83.0527,-171.509,0.623229
head,0,0.504,0,0.000670793,2.10234,-0.00215204,3.00001,44.6042,0,-48.9573,0.110543,0.0605612,0,-48.9573,-199.802,0.539225
head,0,0.15,0,0.00957114,2.04115,-0.00300311,3.18749,50.3535,0,-14.5707,0.195644,0.1897,0,-14.5707,-233.865,0.478888
head,0.42025,0.249379,0.157825,0.00855365,1.99289,-0.000266881,7.90039,309.334,0,-24.224,0.163639,0.132711,0,-24.224,-478.562,0.433458
head,1.1767,0.69826,0.44191,1.17454,2.27165,0.4411,7.90038,309.334,0,-67.8273,7.41285,272.334,0,-67.8273,-189.836,1.15816
head,1.95901,1.16249,0.735707,1.93099,2.31059,0.725185,7.90039,309.335,0,-112.921,7.41284,272.333,0,-112.921,-148.526,1.74554
head,2.69606,1.59986,1.01251,2.7133,2.42751,1.01898,7.90038,309.334,0,-155.407,7.41285,272.334,0,-155.407,-117.395,2.22789
head,3.45251,2.04874,1.29659,3.45036,2.5242,1.29578,7.90037,309.333,0,-199.01,7.41285,272.334,0,-199.01,-83.1845,2.63197
head,4.20896,2.49762,1.58068,4.2068,2.65227,1.57987,7.90039,309.334,0,-242.613,7.41283,272.333,0,-242.613,-52.0243,2.97373
head,4.96541,2.9465,1.86476,4.96325,2.869,1.86395,7.90041,309.336,0,-286.216,7.41285,272.334,0,-286.216,-29.4743,3.26578
head,5.72832,3.39922,2.15128,5.71971,3.31788,2.14804,8.39413,349.206,0,-330.192,7.41288,272.336,0,-330.192,-68.9699,3.51693
head,6.46538,3.84347,2.42808,6.52976,3.79857,2.45226,7.60682,286.773,0,-373.345,7.90236,309.489,0,-373.345,27.0767,3.76368
head,6.46538,4.64784,2.42808,7.16939,4.23848,2.69247,6.87501,234.249,0,-451.48,7.06645,247.477,0,-451.48,52.9921,3.93419
head,6.46538,5.45909,2.42808,6.46538,5.37371,2.42808,6.87498,234.247,0,-530.283,5.73168,162.815,0,-530.283,-63.1375,4.02875
head,6.46538,6.26347,2.42808,6.46538,6.18495,2.42808,6.87498,234.247,0,-608.418,5.73164,162.813,0,-608.418,-63.8071,4.11154
head,6.46538,7.06784,2.42808,6.46538,6.98933,2.42808,6.87501,234.249,0,-686.553,5.73165,162.814,0,-686.553,-63.8087,4.18561
head,6.46538,7.87222,2.42808,6.46538,7.79371,2.42808,6.87498,234.247,0,-764.688,5.73168,162.815,0,-764.688,-63.8056,4.25128
head,6.46538,8.67659,2.42808,6.46538,8.59808,2.42808,6.87504,234.251,0,-842.824,5.73165,162.814,0,-842.824,-63.8107,4.30956
head,6.46538,9.48097,2.42808,6.46538,9.40246,2.42808,6.87498,234.247,0,-920.959,5.7317,162.817,0,-920.959,-63.8044,4.36084
head,6.46538,10.2853,2.42808,6.46538,10.2068,2.42808,6.87498,234.247,0,-999.094,5.73165,162.814,0,-999.094,-63.807,4.40609
