id,x animation,y animation,z animation,x simulation, y simulation,z simulation,vitesse animation,EC animation,ECA animation,EP animation,vitesse simulation,EC simulation,ECA simulation,EP simulation,travail,erreur
head,0,2.619,0,0,2.94283,0,3.00001,44.6042,0,-254.403,0.98,4.75974,0,-254.403,-71.3008,0.386373
head,0,2.268,0,-0.000247531,2.37067,0.000143555,2.99999,44.6038,0,-220.308,0.121702,0.0734048,0,-220.308,-54.5039,1.47592
head,0,1.914,0,0.00705849,2.33474,-0.0172431,2.99999,44.6038,0,-185.921,0.25022,0.310296,0,-185.921,-85.1637,0.984188
head,0,1.563,0,0.0401965,2.2683,-0.0174026,3.00001,44.6042,0,-151.826,0.438001,0.950782,0,-151.826,-112.165,0.797668
head,0,1.215,0,0.0663368,2.19073,-0.0140628,3.00001,44.6042,0,-118.022,0.697128,2.40855,0,-118.022,-136.976,0.73777
head,0,0.864,0,0.00932737,2.16573,-0.00839147,3.00002,44.6046,0,-83.9269,0.224545,0.249884,0,-83.9269,-170.802,0.623934
head,0,0.51,0,0.00237261,2.10298,-0.00309535,3.00001,44.6042,0,-49.5402,0.128843,0.0822722,0,-49.5402,-199.26,0.542147
head,0,0.159,0,0.00956962,2.04207,-0.00304085,3.00001,44.6042,0,-15.4449,0.195586,0.189587,0,-15.4449,-227.332,0.48277
head,0.400853,0.237869,0.150541,0.00849134,1.99268,-0.0002548,7.90039,309.334,0,-23.106,0.160141,0.127097,0,-23.106,-479.665,0.438172
head,1.1573,0.68675,0.434626,1.15515,2.27037,0.433816,7.90038,309.334,0,-66.7093,7.41285,272.334,0,-66.7093,-190.829,1.15186
head,1.92022,1.13947,0.721138,1.9116,2.3076,0.717901,7.90038,309.333,0,-110.685,7.41284,272.333,0,-110.685,-150.47,1.73139
head,2.67667,1.58835,1.00522,2.67451,2.42195,1.00441,7.90039,309.334,0,-154.288,7.41284,272.333,0,-154.288,-117.975,2.21006
head,3.43312,2.03723,1.28931,3.43096,2.51993,1.2885,7.90039,309.335,0,-197.892,7.41285,272.334,0,-197.892,-83.8888,2.611
head,4.18956,2.48611,1.57339,4.18741,2.64832,1.57258,7.90039,309.335,0,-241.495,7.41285,272.334,0,-241.495,-52.757,2.95077
head,4.94601,2.93499,1.85748,4.94386,2.85749,1.85667,7.90036,309.332,0,-285.098,7.41285,272.334,0,-285.098,-29.47,3.2417
head,5.70246,3.38388,2.14156,5.7003,3.30637,2.14075,7.90042,309.337,0,-328.702,7.41282,272.332,0,-328.702,-29.4766,3.4924
head,6.45891,3.83276,2.42565,6.45676,3.75526,2.42484,7.90039,309.334,0,-372.305,7.41288,272.336,0,-372.305,-29.4701,3.70991
head,6.46538,4.62034,2.42808,7.21321,4.20414,2.70892,6.87501,234.249,0,-448.809,7.41285,272.334,0,-448.809,78.5142,3.89967
head,6.46538,5.42472,2.42808,6.46538,5.3462,2.42808,6.87498,234.247,0,-526.944,5.73167,162.815,0,-526.944,-63.8054,3.9954
head,6.46538,6.22909,2.42808,6.46538,6.15058,2.42808,6.87501,234.249,0,-605.079,5.73164,162.813,0,-605.079,-63.8088,4.07997
head,6.46538,7.04034,2.42808,6.46538,6.95495,2.42808,6.87501,234.249,0,-683.882,5.73167,162.815,0,-683.882,-63.1396,4.15509
head,6.46538,7.84472,2.42808,6.46538,7.7662,2.42808,6.87498,234.247,0,-762.017,5.73167,162.815,0,-762.017,-63.8057,4.22177
head,6.46538,8.64909,2.42808,6.46538,8.57058,2.42808,6.87498,234.247,0,-840.152,5.73165,162.814,0,-840.152,-63.8069,4.2808
head,6.46538,9.45347,2.42808,6.46538,9.37495,2.42808,6.87498,234.247,0,-918.287,5.73165,162.814,0,-918.287,-63.807,4.33334
head,6.46538,10.251,2.42808,6.46538,10.1793,2.42808,6.87504,234.251,0,-995.755,5.73165,162.814,0,-995.755,-64.4786,4.37943
