id,x animation,y animation,z animation,x simulation, y simulation,z simulation,vitesse animation,EC animation,ECA animation,EP animation,vitesse simulation,EC simulation,ECA simulation,EP simulation,travail,erreur
head,0,2.604,0,0,2.99728,0,inf,inf,0,-252.946,0.163333,0.132215,0,-252.946,-inf,0.140627
head,0,2.241,0,0,2.604,0,2.99999,44.6038,0,-217.685,inf,inf,0,-217.685,inf,inf
head,0,1.893,0,0.00923477,2.32956,-0.0184761,3,44.604,0,-183.882,0.276898,0.37999,0,-183.882,-86.6302,inf
head,0,1.542,0,0.0420904,2.2636,-0.0175845,2.99999,44.6038,0,-149.786,0.452251,1.01366,0,-149.786,-113.684,inf
head,0,1.191,0,0.00290876,2.22759,-0.00681172,2.99999,44.6038,0,-115.691,0.172705,0.147823,0,-115.691,-145.148,inf
head,0,0.843,0,0.00948901,2.16117,-0.00829279,3.00001,44.6042,0,-81.887,0.224924,0.250728,0,-81.887,-172.398,inf
head,0,0.489,0,-0.00129248,2.1017,-0.0013928,3.00001,44.6042,0,-47.5003,0.0968152,0.0464535,0,-47.5003,-201.212,inf
head,0,0.138,0,0.00957353,2.03884,-0.00290859,3.00001,44.6042,0,-13.405,0.195817,0.190033,0,-13.405,-229.057,inf
head,0.556023,0.329947,0.208815,0.00867902,1.99318,-0.000282564,8.36512,346.797,0,-32.0503,0.19068,0.180194,0,-32.0503,-508.179,inf
head,1.30601,0.774992,0.490471,1.35469,2.30259,0.508753,7.90039,309.335,0,-75.2809,7.87358,307.239,0,-75.2809,-150.482,inf
head,2.06892,1.22771,0.776984,2.0603,2.33045,0.773747,7.90038,309.334,0,-119.257,7.41285,272.334,0,-119.257,-144.117,inf
head,2.82537,1.67659,1.06107,2.82322,2.44306,1.06026,7.90039,309.334,0,-162.86,7.41285,272.334,0,-162.86,-111.454,inf
head,3.57535,2.12164,1.34273,3.57966,2.54402,1.34434,7.90037,309.333,0,-206.091,7.41285,272.334,0,-206.091,-78.0285,inf
head,4.33827,2.57435,1.62924,4.32965,2.6692,1.626,7.90041,309.336,0,-250.067,7.41283,272.333,0,-250.067,-46.2165,inf
head,5.10765,3.03091,1.91818,5.09257,2.94573,1.91251,7.90037,309.333,0,-294.415,7.41287,272.336,0,-294.415,-28.7234,inf
head,5.8447,3.46828,2.19498,5.86194,3.40229,2.20146,7.90036,309.332,0,-336.9,7.41283,272.332,0,-336.9,-30.5893,inf
head,6.46538,3.97409,2.42808,6.59899,3.83966,2.47825,6.875,234.248,0,-386.034,7.41282,272.331,0,-386.034,51.1417,inf
head,6.46538,4.77847,2.42808,6.46538,4.69995,2.42808,6.87501,234.249,0,-464.169,5.73166,162.814,0,-464.169,-63.8082,inf
head,6.46538,5.56909,2.42808,6.46538,5.50433,2.42808,6.87501,234.249,0,-540.968,5.73168,162.815,0,-540.968,-65.1432,inf
head,6.46538,6.37347,2.42808,6.46538,6.29496,2.42808,6.87501,234.249,0,-619.103,5.73168,162.815,0,-619.103,-63.8075,inf
head,6.46538,7.17784,2.42808,6.46538,7.09933,2.42808,6.87498,234.247,0,-697.239,5.73168,162.815,0,-697.239,-63.8056,inf
head,6.46538,7.97534,2.42808,6.46538,7.9037,2.42808,6.87501,234.249,0,-774.706,5.73165,162.814,0,-774.706,-64.4766,inf
head,6.46538,8.77972,2.42808,6.46538,8.70121,2.42808,6.87498,234.247,0,-852.841,5.73168,162.815,0,-852.841,-63.8057,inf
head,6.46538,9.59097,2.42808,6.46538,9.50558,2.42808,6.87497,234.247,0,-931.644,5.73165,162.814,0,-931.644,-63.1387,inf
head,6.46538,10.3816,2.42808,6.46538,10.3168,2.42808,6.87504,234.251,0,-1008.44,5.73164,162.813,0,-1008.44,-65.1467,inf
